user_id,churned,days_since_last_trip,days_since_last_session,trips_last_7d,trips_last_30d,trips_last_60d,trips_last_90d,monetary_total,monetary_avg,trips_lifetime,monetary_last_30d,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,session_last_30d,avg_time_on_app,session_conversion_rate,activity_trend_30d,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_combined_score,account_age_days,was_referred,loyalty_status,age,city,engagement_score,cluster,segment
R00136,0,27,0.0,0,2,4,5,389.87,21.66,18,27.179999999999996,15.257,1.256,0.722,0.444,0.333,4.0,308.75,0.25,0.4,2,3,3,2.67,189,0,Gold,42,Lagos,2.6,3.0,Loyal Riders
R00137,0,7,0.0,0,4,6,8,382.78,18.23,21,94.533,15.222,1.11,0.238,0.619,0.238,7.0,96.0,0.0,0.571,4,5,3,4.0,726,1,Bronze,60,Lagos,4.1,2.0,Champions
R00138,0,33,0.0,0,0,3,3,381.61,20.08,19,0.0,15.965,1.142,0.368,0.211,0.368,3.0,179.333,0.0,0.0,1,1,3,1.67,519,0,Silver,35,Cairo,1.5,1.0,Dormant
R00139,0,37,0.0,0,0,3,3,382.3,16.62,23,0.0,14.942,1.057,0.261,0.174,0.565,8.0,44.875,0.125,0.0,1,1,3,1.67,122,1,Bronze,28,Cairo,1.5,1.0,Dormant
R00140,0,18,0.0,0,1,5,5,381.29,20.07,19,16.17,16.431,1.126,0.368,0.632,0.316,8.0,59.5,0.125,0.167,2,2,3,2.33,263,0,Silver,29,Lagos,2.25,1.0,Dormant
R00141,0,48,0.0,0,0,1,4,398.59,16.61,24,0.0,14.045,1.121,0.5,0.208,0.083,5.0,64.8,0.4,0.0,1,1,4,2.0,679,1,Gold,38,Cairo,1.75,1.0,Dormant
R00142,0,1,0.0,3,6,8,8,433.65,18.07,24,74.188,15.075,1.096,0.292,0.375,0.208,5.0,50.2,0.2,0.667,5,5,4,4.67,347,0,Bronze,37,Nairobi,4.75,2.0,Champions
R00144,0,6,0.0,1,2,5,9,554.71,22.19,25,67.781,16.672,1.184,0.64,0.2,0.28,9.0,160.111,0.667,0.333,4,3,5,4.0,377,1,Gold,27,Nairobi,3.9,3.0,Loyal Riders
R00145,1,5,0.0,1,5,7,8,553.78,26.37,21,126.637,19.173,1.281,0.19,0.333,0.238,4.0,23.0,0.0,0.625,4,5,5,4.67,444,0,Bronze,35,Cairo,4.6,2.0,Champions
R00146,0,3,0.0,2,3,5,5,340.95,22.73,15,65.44399999999999,16.979,1.193,0.4,0.4,0.333,1.0,55.0,0.0,0.5,5,4,2,3.67,119,0,Bronze,27,Cairo,3.9,2.0,Champions
R00147,1,11,0.0,0,2,3,5,502.99,21.87,23,32.602000000000004,17.603,1.165,0.435,0.217,0.217,7.0,73.0,0.143,0.5,3,3,5,3.67,397,0,Silver,42,Cairo,3.5,2.0,Champions
R00148,0,16,0.0,0,2,2,4,255.91,18.28,14,39.45,15.399,1.129,0.357,0.429,0.143,4.0,78.5,0.25,0.667,3,3,1,2.33,149,0,Silver,33,Cairo,2.5,0.0,At-Risk
R00149,0,57,0.0,0,0,1,5,366.64,16.67,22,0.0,15.2,1.077,0.227,0.045,0.136,3.0,245.0,0.333,0.0,1,1,3,1.67,495,1,Bronze,18,Cairo,1.5,1.0,Dormant
R00150,0,57,0.0,0,0,1,2,170.69,13.13,13,0.0,12.642,1.0,0.385,0.385,0.231,9.0,76.111,0.111,0.0,1,1,1,1.0,65,1,Silver,35,Lagos,1.0,1.0,Dormant
R00151,0,0,0.0,3,4,7,10,481.1,20.92,23,76.523,16.733,1.148,0.304,0.348,0.261,9.0,158.556,0.444,0.5,5,5,5,5.0,643,0,Silver,26,Nairobi,5.0,2.0,Champions
R00152,0,31,0.0,0,0,5,6,619.12,19.97,31,0.0,16.808,1.126,0.194,0.581,0.323,7.0,137.714,0.0,0.0,1,1,5,2.33,280,1,Silver,36,Lagos,2.0,1.0,Dormant
R00153,0,8,0.0,0,3,3,7,328.36,16.42,20,64.102,14.385,1.075,0.5,0.2,0.4,7.0,38.143,0.143,0.75,4,4,2,3.33,601,0,Bronze,30,Cairo,3.5,0.0,At-Risk
R00154,0,1,0.0,2,3,4,4,408.15,17.75,23,52.37,15.291,1.087,0.435,0.348,0.304,6.0,114.667,0.0,0.6,5,4,4,4.33,363,0,Silver,40,Lagos,4.4,2.0,Champions
R00155,0,23,0.0,0,1,2,2,394.78,23.22,17,35.25,16.127,1.212,0.588,0.471,0.294,6.0,70.5,0.333,0.333,2,2,3,2.33,604,1,Platinum,49,Lagos,2.25,3.0,Loyal Riders
R00157,1,9,0.0,0,2,4,5,450.8,17.34,26,60.798,14.135,1.15,0.269,0.423,0.231,6.0,324.5,0.0,0.4,4,3,4,3.67,132,0,Silver,39,Lagos,3.65,2.0,Champions
R00158,0,3,0.0,1,3,8,10,428.98,17.16,25,37.65,15.49,1.068,0.24,0.2,0.2,5.0,53.4,0.2,0.333,5,4,4,4.33,197,1,Bronze,41,Cairo,4.4,2.0,Champions
R00159,1,15,0.0,0,1,2,4,391.68,23.04,17,37.94,15.83,1.335,0.235,0.353,0.294,8.0,55.875,0.0,0.333,3,2,3,2.67,134,1,Bronze,23,Cairo,2.65,2.0,Champions
R00160,0,0,0.0,1,3,3,3,339.27,18.85,18,42.76,16.149,1.144,0.222,0.333,0.389,4.0,29.25,0.25,0.75,5,4,2,3.67,109,0,Bronze,18,Cairo,3.9,2.0,Champions
R00162,0,18,0.0,0,5,5,6,488.34,21.23,23,145.739,16.191,1.152,0.739,0.174,0.174,4.0,18.75,0.25,0.833,2,5,5,4.0,93,0,Gold,31,Nairobi,3.8,3.0,Loyal Riders
R00163,0,7,0.0,0,1,3,6,285.64,17.85,16,19.97,15.88,1.081,0.188,0.312,0.375,3.0,12.0,0.0,0.25,4,2,1,2.33,353,0,Bronze,36,Lagos,2.55,0.0,At-Risk
R00164,1,4,0.0,1,3,9,11,481.5,20.06,24,34.28,16.461,1.125,0.25,0.083,0.375,5.0,160.4,0.0,0.3,5,4,5,4.67,556,1,Bronze,20,Nairobi,4.65,2.0,Champions
R00165,0,10,0.0,0,4,7,9,464.47,19.35,24,68.6,15.056,1.133,0.667,0.208,0.375,1.0,6.0,1.0,0.5,3,5,5,4.33,512,0,Gold,31,Cairo,4.2,3.0,Loyal Riders
R00166,0,18,0.0,0,2,4,6,419.34,18.23,23,40.001,15.907,1.078,0.304,0.304,0.348,2.0,30.5,0.5,0.4,2,3,4,3.0,514,0,Bronze,39,Nairobi,2.85,3.0,Loyal Riders
R00167,1,5,0.0,1,2,4,5,385.4,20.28,19,49.64,17.137,1.147,0.263,0.368,0.263,3.0,186.0,0.0,0.4,4,3,3,3.33,91,0,Bronze,28,Lagos,3.4,2.0,Champions
R00168,0,8,0.0,0,1,3,3,440.81,25.93,17,21.340000000000003,16.251,1.259,0.412,0.176,0.353,6.0,61.0,0.167,0.25,4,2,4,3.33,681,0,Bronze,24,Nairobi,3.3,2.0,Champions
R00169,0,6,0.0,1,1,2,2,334.66,16.73,20,43.979,13.42,1.115,0.3,0.4,0.35,6.0,53.333,0.0,0.333,4,2,2,2.67,604,0,Bronze,49,Cairo,2.8,0.0,At-Risk
R00170,0,12,0.0,0,1,2,2,261.85,18.7,14,29.472,14.753,1.171,0.5,0.571,0.286,3.0,40.333,0.333,0.333,3,2,1,2.0,252,1,Platinum,18,Lagos,2.15,3.0,Loyal Riders
R00171,0,1,0.0,1,4,5,6,336.34,16.82,20,62.274,15.001,1.075,0.6,0.2,0.25,4.0,166.5,0.0,0.667,5,5,2,4.0,147,0,Gold,38,Cairo,4.25,0.0,At-Risk
R00172,0,10,0.0,0,2,5,6,460.31,17.7,26,61.81400000000001,14.511,1.142,0.154,0.269,0.308,1.0,102.0,1.0,0.333,3,3,4,3.33,140,0,Bronze,28,Cairo,3.25,3.0,Loyal Riders
R00173,0,89,0.0,0,0,0,1,390.55,20.56,19,0.0,16.007,1.142,0.158,0.368,0.158,4.0,48.0,0.25,0.0,1,1,3,1.67,412,0,Bronze,40,Lagos,1.5,1.0,Dormant
R00174,0,1,0.0,1,1,5,6,520.22,22.62,23,15.73,16.664,1.17,0.609,0.217,0.174,6.0,27.5,0.5,0.167,5,2,5,4.0,168,0,Gold,18,Nairobi,3.95,3.0,Loyal Riders
R00175,1,24,0.0,0,1,1,2,200.8,18.25,11,13.04,14.153,1.118,0.545,0.182,0.0,8.0,64.625,0.75,0.5,2,2,1,1.67,294,0,Gold,31,Cairo,1.75,3.0,Loyal Riders
R00176,1,12,0.0,0,3,4,7,430.48,16.56,26,46.55,14.678,1.077,0.423,0.308,0.231,7.0,27.0,0.0,0.6,3,4,4,3.67,568,0,Platinum,39,Cairo,3.6,0.0,At-Risk
R00177,0,71,0.0,0,0,0,4,403.85,19.23,21,0.0,16.173,1.152,0.19,0.619,0.333,5.0,114.8,0.4,0.0,1,1,4,2.0,692,0,Bronze,48,Lagos,1.75,1.0,Dormant
R00178,0,3,0.0,1,2,4,8,426.53,18.54,23,46.21,15.485,1.143,0.174,0.435,0.261,2.0,179.0,0.5,0.4,5,3,4,4.0,661,1,Bronze,18,Lagos,4.05,2.0,Champions
R00179,0,35,0.0,0,0,2,5,452.69,18.11,25,0.0,15.208,1.104,0.6,0.28,0.32,7.0,46.714,0.571,0.0,1,1,4,2.0,424,0,Gold,32,Cairo,1.75,1.0,Dormant
R00180,0,7,0.0,0,1,2,6,250.59,17.9,14,17.56,14.653,1.15,0.286,0.143,0.214,7.0,69.571,0.0,0.333,4,2,1,2.33,603,0,Silver,24,Cairo,2.55,0.0,At-Risk
R00182,0,19,0.0,0,1,3,4,258.07,15.18,17,9.79,13.122,1.065,0.647,0.294,0.235,8.0,26.875,0.125,0.25,2,2,1,1.67,126,0,Gold,22,Nairobi,1.75,1.0,Dormant
R00183,0,12,0.0,0,3,4,7,459.75,19.16,24,41.236,16.073,1.138,0.25,0.167,0.375,8.0,73.75,0.25,0.6,3,4,4,3.67,374,0,Bronze,36,Cairo,3.6,2.0,Champions
R00184,0,16,0.0,0,2,2,3,402.87,21.2,19,35.413000000000004,16.493,1.142,0.263,0.526,0.368,7.0,74.571,0.286,0.667,3,3,4,3.33,100,0,Bronze,56,Lagos,3.25,2.0,Champions
R00185,0,3,0.0,2,2,3,6,364.1,19.16,19,32.480000000000004,15.249,1.158,0.684,0.158,0.263,6.0,33.5,0.5,0.5,5,3,3,3.67,281,0,Gold,33,Cairo,3.8,3.0,Loyal Riders
R00186,0,1,0.0,1,3,5,5,140.27,14.03,10,45.84,13.133,1.03,0.5,0.3,0.2,3.0,38.667,0.0,0.5,5,4,1,3.33,628,0,Platinum,48,Cairo,3.65,0.0,At-Risk
R00187,0,75,0.0,0,0,0,1,366.62,20.37,18,0.0,16.238,1.178,0.556,0.333,0.389,3.0,57.667,0.0,0.0,1,1,3,1.67,731,0,Silver,42,Lagos,1.5,1.0,Dormant
R00188,0,8,0.0,0,1,2,3,250.2,17.87,14,13.260000000000002,15.691,1.071,0.571,0.071,0.357,3.0,132.333,0.333,0.333,4,2,1,2.33,342,1,Platinum,49,Nairobi,2.55,3.0,Loyal Riders
R00190,0,42,0.0,0,0,1,1,378.32,22.25,17,0.0,17.512,1.159,0.412,0.471,0.353,3.0,40.0,0.667,0.0,1,1,3,1.67,442,0,Bronze,25,Lagos,1.5,1.0,Dormant
R00191,0,5,0.0,1,2,2,3,255.82,15.99,16,42.807,14.501,1.056,0.438,0.188,0.062,8.0,46.875,0.125,0.667,4,3,1,2.67,687,1,Silver,34,Nairobi,2.9,0.0,At-Risk
R00192,0,1,0.0,1,4,6,9,404.21,16.84,24,57.15,13.218,1.129,0.333,0.25,0.208,2.0,252.5,0.5,0.571,5,5,4,4.67,424,0,Silver,49,Lagos,4.75,3.0,Loyal Riders
R00193,0,3,0.0,1,3,4,6,435.54,25.62,17,51.673,18.938,1.2,0.235,0.176,0.294,7.0,250.571,0.429,0.6,5,4,4,4.33,241,0,Bronze,37,Cairo,4.4,2.0,Champions
R00195,1,9,0.0,0,2,2,4,394.26,19.71,20,35.623999999999995,16.1,1.14,0.2,0.3,0.25,7.0,74.714,0.143,0.667,4,3,3,3.33,179,1,Bronze,21,Cairo,3.4,2.0,Champions
R00196,0,22,0.0,0,2,2,4,305.19,19.07,16,44.982,16.608,1.144,0.188,0.5,0.312,6.0,27.833,0.0,0.667,2,3,2,2.33,426,0,Bronze,45,Lagos,2.35,0.0,At-Risk
R00197,0,64,0.0,0,0,0,2,120.28,20.05,6,0.0,16.622,1.133,0.167,0.667,0.5,2.0,35.0,0.0,0.0,1,1,1,1.0,77,0,Bronze,29,Lagos,1.0,1.0,Dormant
R00198,0,10,0.0,0,3,4,5,382.76,17.4,22,46.67,15.374,1.114,0.227,0.364,0.318,7.0,41.571,0.0,0.6,3,4,3,3.33,531,1,Bronze,18,Nairobi,3.35,0.0,At-Risk
R00200,0,6,0.0,2,2,4,4,373.19,14.93,25,31.566,13.602,1.056,0.28,0.32,0.2,2.0,82.5,0.0,0.4,4,3,3,3.33,479,0,Bronze,27,Nairobi,3.4,0.0,At-Risk
R00201,0,24,0.0,0,1,2,2,199.93,18.18,11,30.4,15.087,1.145,0.273,0.455,0.182,4.0,18.0,0.0,0.333,2,2,1,1.67,73,1,Bronze,34,Lagos,1.75,1.0,Dormant
R00202,0,37,0.0,0,0,1,1,132.47,18.92,7,0.0,15.886,1.186,0.143,0.429,0.429,4.0,149.25,0.0,0.0,1,1,1,1.0,113,0,Bronze,28,Lagos,1.0,1.0,Dormant
R00203,0,3,0.0,1,3,4,4,330.29,17.38,19,31.936,14.507,1.137,0.316,0.158,0.211,4.0,147.0,0.0,0.6,5,4,2,3.67,287,0,Silver,47,Nairobi,3.9,0.0,At-Risk
R00204,0,25,0.0,0,2,2,3,338.1,18.78,18,25.967,14.568,1.161,0.556,0.5,0.278,4.0,30.25,0.5,0.667,2,3,2,2.33,692,0,Platinum,18,Lagos,2.35,3.0,Loyal Riders
R00205,0,9,0.0,0,3,8,8,465.58,20.24,23,59.015,15.826,1.191,0.261,0.304,0.304,7.0,110.857,0.143,0.333,4,4,5,4.33,379,1,Silver,30,Cairo,4.25,2.0,Champions
R00206,0,10,0.0,0,2,2,3,283.16,18.88,15,34.256,14.756,1.193,0.4,0.333,0.4,2.0,25.0,0.5,0.667,3,3,1,2.33,652,0,Bronze,40,Nairobi,2.5,3.0,Loyal Riders
R00207,0,1,0.0,1,1,4,4,461.54,20.07,23,23.016,15.935,1.161,0.174,0.522,0.348,4.0,84.5,0.0,0.2,5,2,5,4.0,367,0,Bronze,22,Lagos,3.95,2.0,Champions
R00208,0,55,0.0,0,0,1,2,278.69,19.91,14,0.0,16.81,1.15,0.286,0.571,0.357,4.0,40.0,0.25,0.0,1,1,1,1.0,375,0,Bronze,43,Cairo,1.0,1.0,Dormant
R00209,0,28,0.0,0,2,2,4,302.19,16.79,18,20.11,14.683,1.089,0.333,0.444,0.611,5.0,253.2,0.2,0.667,2,3,2,2.33,582,1,Bronze,39,Lagos,2.35,0.0,At-Risk
R00210,0,24,0.0,0,2,4,6,411.7,20.58,20,31.395,15.984,1.165,0.25,0.2,0.1,3.0,48.333,0.333,0.4,2,3,4,3.0,237,1,Bronze,27,Nairobi,2.85,2.0,Champions
R00211,0,3,0.0,1,2,3,3,232.26,15.48,15,24.74,14.318,1.027,0.467,0.2,0.133,4.0,60.25,0.0,0.5,5,3,1,3.0,645,1,Silver,36,Lagos,3.3,0.0,At-Risk
R00212,0,3,0.0,1,4,5,5,389.86,18.56,21,91.108,15.063,1.143,0.333,0.429,0.238,7.0,39.286,0.143,0.667,5,5,3,4.33,710,0,Bronze,39,Lagos,4.5,2.0,Champions
R00213,1,6,0.0,1,2,3,5,418.25,16.73,25,48.438,14.068,1.136,0.36,0.52,0.48,4.0,147.75,0.0,0.5,4,3,4,3.67,457,0,Bronze,27,Lagos,3.65,0.0,At-Risk
R00215,0,14,0.0,0,1,3,4,434.61,19.75,22,28.18,15.063,1.159,0.636,0.5,0.318,2.0,58.5,0.5,0.25,3,2,4,3.0,495,0,Gold,40,Lagos,2.9,3.0,Loyal Riders
R00216,0,9,0.0,0,4,7,8,400.47,21.08,19,89.313,16.419,1.211,0.316,0.526,0.368,6.0,61.667,0.0,0.5,4,5,4,4.33,252,0,Silver,33,Lagos,4.35,2.0,Champions
R00217,0,10,0.0,0,1,3,5,368.31,17.54,21,14.319,13.547,1.171,0.667,0.095,0.19,5.0,63.6,0.4,0.25,3,2,3,2.67,425,1,Gold,53,Cairo,2.65,3.0,Loyal Riders
R00218,0,6,0.0,1,3,3,4,380.73,19.04,20,79.68,15.067,1.18,0.35,0.25,0.15,9.0,70.222,0.0,0.75,4,4,3,3.67,317,0,Bronze,26,Nairobi,3.75,2.0,Champions
R00219,1,6,0.0,1,1,2,4,515.49,24.55,21,24.65,17.366,1.3,0.238,0.238,0.381,4.0,101.75,0.25,0.333,4,2,5,3.67,662,0,Bronze,26,Cairo,3.55,2.0,Champions
R00220,1,6,0.0,2,3,5,6,487.96,21.22,23,46.739999999999995,15.537,1.235,0.174,0.304,0.217,4.0,32.75,0.0,0.5,4,4,5,4.33,260,1,Bronze,38,Nairobi,4.25,2.0,Champions
R00221,0,2,0.0,1,3,7,10,552.95,23.04,24,106.264,17.85,1.188,0.333,0.208,0.417,5.0,64.0,0.0,0.375,5,4,5,4.67,636,1,Bronze,39,Nairobi,4.65,2.0,Champions
R00222,0,22,0.0,0,2,3,4,244.12,16.27,15,31.588000000000005,14.735,1.087,0.2,0.333,0.533,7.0,72.571,0.143,0.5,2,3,1,2.0,495,1,Bronze,40,Cairo,2.1,0.0,At-Risk
R00223,0,35,0.0,0,0,2,5,402.75,18.31,22,0.0,15.185,1.127,0.409,0.182,0.455,5.0,93.8,0.0,0.0,1,1,4,2.0,594,0,Bronze,33,Cairo,1.75,1.0,Dormant
R00224,0,22,0.0,0,2,3,3,434.26,25.54,17,88.018,17.445,1.288,0.412,0.529,0.235,3.0,200.0,0.0,0.5,2,3,4,3.0,406,0,Bronze,46,Lagos,2.85,2.0,Champions
R00225,0,11,0.0,0,3,4,4,260.32,20.02,13,84.45,16.669,1.115,0.231,0.308,0.154,3.0,68.0,0.333,0.6,3,4,1,2.67,508,0,Silver,26,Cairo,2.85,0.0,At-Risk
R00227,0,6,0.0,1,2,4,5,192.58,14.81,13,22.270000000000003,13.215,1.092,0.154,0.462,0.231,8.0,96.375,0.0,0.4,4,3,1,2.67,666,1,Bronze,51,Lagos,2.9,0.0,At-Risk
R00228,0,23,0.0,0,1,5,6,261.93,14.55,18,8.84,13.39,1.072,0.278,0.167,0.278,1.0,14.0,0.0,0.167,2,2,1,1.67,451,0,Bronze,38,Cairo,1.75,1.0,Dormant
R00229,0,1,0.0,1,3,4,5,438.11,20.86,21,58.475,16.834,1.114,0.333,0.238,0.286,9.0,140.889,0.111,0.6,5,4,4,4.33,668,0,Bronze,38,Nairobi,4.4,2.0,Champions
R00230,0,18,0.0,0,2,2,6,425.7,17.74,24,24.598,16.192,1.062,0.125,0.375,0.25,6.0,54.0,0.167,0.667,2,3,4,3.0,664,0,Silver,34,Cairo,2.85,0.0,At-Risk
R00231,0,12,0.0,0,1,3,4,359.04,16.32,22,8.43,14.202,1.105,0.136,0.227,0.182,4.0,57.0,0.25,0.25,3,2,3,2.67,339,0,Bronze,28,Nairobi,2.65,0.0,At-Risk
R00232,0,6,0.0,1,1,1,1,307.01,21.93,14,99.117,15.069,1.236,0.357,0.286,0.143,7.0,113.714,0.0,0.5,4,2,2,2.67,315,0,Bronze,35,Cairo,2.8,0.0,At-Risk
R00233,0,2,0.0,1,5,7,9,541.91,21.68,25,129.427,16.356,1.188,0.32,0.4,0.28,3.0,49.0,0.0,0.625,5,5,5,5.0,423,1,Bronze,32,Cairo,5.0,2.0,Champions
R00234,0,14,0.0,0,1,4,5,252.53,18.04,14,35.29,15.162,1.093,0.357,0.5,0.429,4.0,400.25,0.25,0.2,3,2,1,2.0,524,0,Bronze,25,Lagos,2.15,0.0,At-Risk
R00235,0,8,0.0,0,4,6,7,480.54,17.8,27,58.06,15.155,1.107,0.296,0.481,0.259,7.0,159.714,0.0,0.571,4,5,5,4.67,272,0,Silver,39,Lagos,4.6,2.0,Champions
R00236,0,4,0.0,1,3,4,5,343.72,21.48,16,38.620000000000005,17.109,1.119,0.25,0.625,0.25,4.0,40.5,0.0,0.6,5,4,2,3.67,66,0,Silver,43,Lagos,3.9,2.0,Champions
R00237,0,8,0.0,0,2,2,3,370.1,24.67,15,37.64,18.075,1.247,0.4,0.667,0.333,9.0,78.444,0.0,0.667,4,3,3,3.33,704,1,Bronze,27,Lagos,3.4,2.0,Champions
R00238,0,0,0.0,1,2,5,5,230.83,15.39,15,45.891000000000005,13.565,1.067,0.333,0.4,0.267,3.0,25.667,0.333,0.333,5,3,1,3.0,666,0,Bronze,26,Lagos,3.3,0.0,At-Risk
R00239,0,16,0.0,0,3,5,5,282.07,20.15,14,37.898,16.129,1.2,0.357,0.214,0.286,4.0,37.0,0.0,0.5,3,4,1,2.67,322,0,Bronze,48,Nairobi,2.85,0.0,At-Risk
R00240,0,18,0.0,0,1,2,2,302.25,21.59,14,19.66,16.541,1.207,0.286,0.214,0.286,2.0,192.0,0.5,0.333,2,2,2,2.0,592,1,Bronze,36,Cairo,2.0,1.0,Dormant
R00241,0,15,0.0,0,2,4,6,643.57,22.19,29,24.52,16.758,1.2,0.276,0.31,0.31,7.0,72.0,0.143,0.4,3,3,5,3.67,640,0,Bronze,24,Cairo,3.5,2.0,Champions
R00242,0,23,0.0,0,1,1,1,242.0,14.24,17,7.55,14.02,1.012,0.176,0.294,0.118,4.0,70.0,0.0,0.5,2,2,1,1.67,644,0,Bronze,34,Cairo,1.75,0.0,At-Risk
R00243,0,25,0.0,0,1,3,3,312.09,19.51,16,10.01,16.317,1.119,0.375,0.188,0.25,5.0,82.6,0.0,0.25,2,2,2,2.0,634,0,Bronze,23,Cairo,2.0,1.0,Dormant
R00244,0,26,0.0,0,1,1,3,252.94,16.86,15,25.472,13.69,1.193,0.133,0.267,0.4,6.0,38.167,0.0,0.5,2,2,1,1.67,444,0,Bronze,33,Cairo,1.75,0.0,At-Risk
R00245,0,8,0.0,0,2,2,4,346.65,16.51,21,31.85,13.77,1.133,0.476,0.429,0.286,4.0,289.25,0.25,0.667,4,3,3,3.33,76,0,Bronze,30,Nairobi,3.4,3.0,Loyal Riders
R00246,0,15,0.0,0,2,5,5,335.15,13.96,24,25.63,13.041,1.033,0.333,0.25,0.458,6.0,112.333,0.333,0.333,3,3,2,2.67,134,1,Silver,18,Cairo,2.75,0.0,At-Risk
R00247,1,70,0.0,0,0,0,3,385.06,21.39,18,0.0,15.859,1.228,0.278,0.389,0.333,3.0,308.0,0.333,0.0,1,1,3,1.67,79,0,Bronze,35,Lagos,1.5,1.0,Dormant
R00249,0,5,0.0,1,1,2,4,391.89,17.04,23,14.4,13.883,1.143,0.261,0.435,0.261,8.0,39.875,0.0,0.333,4,2,3,3.0,303,0,Bronze,40,Nairobi,3.05,0.0,At-Risk
R00250,0,1,0.0,1,2,2,3,436.1,20.77,21,43.858,15.871,1.176,0.333,0.429,0.333,2.0,28.0,0.0,0.667,5,3,4,4.0,485,1,Silver,43,Lagos,4.05,2.0,Champions
R00251,0,2,0.0,2,3,6,8,362.97,19.1,19,78.57,16.103,1.095,0.632,0.263,0.211,6.0,133.833,0.5,0.429,5,4,3,4.0,135,0,Gold,26,Nairobi,4.15,3.0,Loyal Riders
R00252,0,9,0.0,0,2,7,12,377.29,13.97,27,34.58,13.475,1.015,0.333,0.37,0.222,4.0,97.0,0.0,0.25,4,3,3,3.33,345,0,Silver,42,Lagos,3.4,0.0,At-Risk
R00253,0,6,0.0,1,2,5,6,456.83,21.75,21,37.989999999999995,16.208,1.238,0.524,0.476,0.429,5.0,101.8,0.2,0.333,4,3,4,3.67,446,0,Gold,25,Lagos,3.65,2.0,Champions
R00254,0,10,0.0,0,2,2,3,493.36,18.98,26,30.76,15.37,1.158,0.308,0.615,0.115,7.0,62.429,0.0,0.667,3,3,5,3.67,429,1,Bronze,22,Lagos,3.5,2.0,Champions
R00255,0,6,0.0,1,3,5,8,267.4,17.83,15,66.467,14.76,1.14,0.333,0.4,0.4,2.0,251.5,0.0,0.5,4,4,1,3.0,604,1,Silver,29,Lagos,3.25,0.0,At-Risk
R00256,0,23,0.0,0,1,3,3,275.46,18.36,15,10.57,14.402,1.173,0.267,0.267,0.4,3.0,616.333,0.0,0.25,2,2,1,1.67,123,1,Bronze,42,Cairo,1.75,1.0,Dormant
R00257,0,3,0.0,2,6,7,8,434.65,20.7,21,97.358,17.111,1.114,0.333,0.238,0.238,10.0,99.0,0.2,0.75,5,5,4,4.67,436,0,Bronze,28,Nairobi,4.75,2.0,Champions
R00258,0,35,0.0,0,0,2,4,351.32,15.97,22,0.0,14.17,1.091,0.136,0.182,0.227,4.0,80.0,0.0,0.0,1,1,3,1.67,300,1,Silver,29,Nairobi,1.5,1.0,Dormant
R00259,0,20,0.0,0,2,3,3,284.49,15.81,18,27.79,13.546,1.083,0.5,0.389,0.333,3.0,76.333,0.333,0.5,2,3,1,2.0,215,0,Bronze,24,Cairo,2.1,0.0,At-Risk
R00260,0,13,0.0,0,2,6,7,294.18,16.34,18,23.558,13.87,1.117,0.444,0.556,0.333,4.0,33.5,0.0,0.286,3,3,2,2.67,483,0,Bronze,39,Lagos,2.75,0.0,At-Risk
R00261,0,4,0.0,1,2,4,5,255.58,19.66,13,68.759,15.236,1.2,0.231,0.538,0.154,6.0,141.833,0.0,0.4,5,3,1,3.0,450,1,Bronze,47,Lagos,3.3,0.0,At-Risk
R00262,0,9,0.0,0,1,4,5,423.51,19.25,22,18.73,15.089,1.136,0.5,0.5,0.364,7.0,197.286,0.714,0.2,4,2,4,3.33,132,0,Gold,21,Cairo,3.3,3.0,Loyal Riders
R00263,0,6,0.0,1,1,2,4,345.02,15.0,23,9.35,13.081,1.057,0.739,0.261,0.174,4.0,93.75,0.5,0.333,4,2,2,2.67,299,0,Platinum,45,Cairo,2.8,3.0,Loyal Riders
R00264,0,52,0.0,0,0,1,1,222.63,15.9,14,0.0,14.356,1.071,0.286,0.214,0.5,6.0,134.167,0.333,0.0,1,1,1,1.0,614,0,Silver,53,Nairobi,1.0,1.0,Dormant
R00265,0,6,0.0,1,1,1,3,342.44,17.12,20,54.758,13.89,1.14,0.5,0.25,0.25,5.0,89.2,0.4,0.5,4,2,2,2.67,695,0,Gold,49,Cairo,2.8,3.0,Loyal Riders
R00266,0,23,0.0,0,2,6,9,405.86,20.29,20,31.81,15.79,1.18,0.7,0.35,0.25,5.0,181.4,0.4,0.286,2,3,4,3.0,482,0,Gold,38,Cairo,2.85,3.0,Loyal Riders
R00267,0,23,0.0,0,2,3,5,505.12,20.2,25,40.959999999999994,15.46,1.196,0.28,0.6,0.28,3.0,6.333,0.0,0.5,2,3,5,3.33,420,0,Bronze,45,Lagos,3.1,2.0,Champions
R00268,0,17,0.0,0,1,3,3,340.06,17.0,20,17.94,15.112,1.08,0.2,0.35,0.15,6.0,33.0,0.167,0.25,3,2,2,2.33,121,0,Bronze,29,Nairobi,2.4,0.0,At-Risk
R00269,0,10,0.0,0,3,7,10,574.88,23.0,25,90.732,17.897,1.2,0.24,0.24,0.4,6.0,36.5,0.167,0.375,3,4,5,4.0,706,0,Silver,39,Cairo,3.85,2.0,Champions
R00270,0,0,0.0,1,3,6,8,496.44,19.86,25,63.221,16.065,1.2,0.2,0.6,0.28,4.0,91.0,0.0,0.429,5,4,5,4.67,318,0,Bronze,18,Lagos,4.65,2.0,Champions
