user_id,signup_date,loyalty_status,age,city,avg_rating_given,churned,was_referred
R00449,2024-04-16,Bronze,25,Cairo,4.5,0,1
R00450,2025-03-20,Silver,36,Lagos,5.0,0,1
R00451,2024-08-01,Silver,30,Nairobi,5.0,0,1
R00452,2023-10-14,Bronze,32,Cairo,5.0,0,0
R00453,2024-10-13,Bronze,37,Nairobi,4.1,0,0
R00454,2023-05-26,Bronze,44,Lagos,4.5,0,0
R00455,2024-03-22,Bronze,25,Nairobi,4.7,0,0
R00456,2023-10-13,Gold,45,Cairo,4.8,1,1
R00457,2025-01-27,Gold,30,Cairo,4.4,0,0
R00458,2024-01-15,Silver,24,Lagos,4.9,0,0
R00459,2024-11-19,Silver,42,Lagos,3.7,0,0
R00460,2023-07-11,Silver,30,Lagos,4.3,0,0
R00461,2023-10-25,Bronze,49,Nairobi,4.9,0,0
R00462,2025-02-14,Bronze,32,Nairobi,4.4,1,0
R00463,2024-10-14,Platinum,40,Lagos,5.0,0,1
R00464,2023-06-26,Silver,41,Nairobi,4.1,0,1
R00465,2023-10-14,Bronze,25,Cairo,5.0,0,1
R00466,2024-12-12,Bronze,31,Nairobi,4.5,0,0
R00467,2025-02-26,Platinum,34,Lagos,4.7,0,1
R00468,2023-07-28,Bronze,46,Lagos,4.5,0,0
R00469,2024-04-06,Silver,36,Nairobi,4.2,0,0
R00470,2024-02-29,Bronze,40,Cairo,5.0,0,0
R00471,2023-10-03,Bronze,39,Lagos,3.4,0,0
R00472,2023-11-03,Gold,27,Cairo,4.6,0,0
R00473,2023-10-15,Bronze,23,Cairo,5.0,0,0
R00474,2025-03-15,Bronze,33,Cairo,4.7,0,0
R00475,2025-02-18,Bronze,29,Lagos,3.6,0,0
R00476,2024-02-11,Bronze,46,Lagos,4.8,1,1
R00477,2025-04-23,Bronze,25,Cairo,4.0,0,0
R00478,2025-03-20,Bronze,25,Lagos,4.5,0,0
R00479,2023-10-26,Bronze,43,Cairo,4.6,0,0
R00480,2023-09-25,Gold,47,Lagos,3.8,0,1
R00481,2024-01-20,Bronze,41,Nairobi,4.8,1,1
R00482,2024-11-28,Gold,23,Cairo,4.1,0,1
R00483,2024-02-12,Bronze,34,Nairobi,5.0,0,0
R00484,2024-03-18,Bronze,40,Nairobi,3.4,0,0
R00485,2025-04-09,Bronze,26,Cairo,5.0,0,1
R00486,2025-03-29,Bronze,42,Nairobi,4.5,0,0
R00487,2024-03-20,Silver,39,Nairobi,4.3,0,0
R00488,2024-08-13,Bronze,46,Lagos,4.2,0,0
R00489,2024-11-18,Silver,38,Lagos,4.3,0,0
R00490,2024-03-07,Silver,30,Cairo,4.9,0,0
R00491,2025-01-23,Bronze,50,Cairo,4.3,0,1
R00492,2025-04-14,Platinum,49,Lagos,4.0,0,0
R00493,2025-03-09,Bronze,23,Cairo,4.7,0,0
R00494,2025-02-20,Bronze,36,Cairo,5.0,0,0
R00495,2023-07-02,Bronze,31,Nairobi,4.6,0,0
R00496,2024-01-06,Bronze,47,Nairobi,4.5,0,1
R00497,2024-03-23,Gold,33,Cairo,4.1,0,0
R00498,2024-05-11,Bronze,31,Nairobi,4.8,1,0
R00499,2023-12-02,Bronze,36,Lagos,5.0,0,0
R00500,2025-03-21,Bronze,27,Lagos,4.5,0,1
R00501,2023-09-12,Bronze,18,Cairo,4.5,0,0
R00502,2025-04-18,Bronze,47,Cairo,4.7,0,0
R00503,2023-08-27,Platinum,32,Lagos,4.6,0,0
R00504,2023-12-11,Gold,34,Lagos,4.6,1,1
R00505,2023-07-14,Gold,45,Nairobi,4.8,0,0
R00506,2024-06-24,Gold,49,Lagos,4.9,0,0
R00507,2023-11-10,Bronze,26,Lagos,4.2,0,1
R00508,2023-10-09,Bronze,28,Lagos,5.0,0,0
R00509,2025-02-22,Bronze,34,Lagos,4.7,0,0
R00510,2023-06-28,Platinum,19,Nairobi,4.3,0,0
R00511,2025-01-17,Silver,34,Cairo,4.1,0,0
R00512,2024-07-13,Bronze,41,Lagos,4.8,0,1
R00513,2024-11-10,Bronze,39,Cairo,4.6,0,1
R00514,2024-07-26,Bronze,40,Nairobi,4.7,0,0
R00515,2024-03-30,Silver,34,Lagos,4.6,0,0
R00516,2025-04-18,Bronze,35,Nairobi,5.0,0,0
R00517,2025-03-09,Bronze,31,Lagos,4.4,0,1
R00518,2023-08-09,Gold,24,Nairobi,4.9,0,0
R00519,2023-05-08,Bronze,42,Lagos,4.7,0,1
R00520,2025-02-21,Gold,46,Nairobi,4.6,0,1
R00521,2024-12-07,Gold,47,Cairo,4.6,0,0
R00522,2023-07-25,Bronze,40,Cairo,5.0,1,0
R00523,2024-09-25,Silver,23,Nairobi,4.0,1,0
R00524,2024-02-16,Bronze,34,Cairo,5.0,0,0
R00525,2024-01-08,Bronze,25,Lagos,4.5,0,0
R00526,2024-10-10,Silver,39,Nairobi,3.8,0,0
R00527,2025-04-14,Bronze,29,Nairobi,5.0,0,0
R00528,2023-05-10,Bronze,41,Cairo,4.8,0,0
R00529,2025-02-06,Bronze,23,Nairobi,4.7,0,0
R00530,2024-10-06,Bronze,23,Lagos,4.7,1,0
R00531,2023-06-30,Bronze,33,Cairo,4.9,0,1
R00532,2023-07-09,Bronze,32,Lagos,4.1,0,0
R00533,2023-09-05,Silver,37,Lagos,5.0,0,0
R00534,2024-11-11,Bronze,44,Cairo,4.3,0,0
R00535,2024-04-24,Bronze,30,Nairobi,3.8,0,0
R00536,2023-07-16,Bronze,23,Cairo,4.4,0,0
R00537,2023-04-27,Gold,35,Lagos,4.6,0,0
R00538,2024-03-20,Bronze,23,Cairo,4.1,0,0
R00539,2024-09-18,Silver,35,Lagos,4.6,0,1
R00540,2025-03-17,Bronze,30,Cairo,4.7,0,0
R00541,2024-07-05,Gold,18,Lagos,5.0,0,0
R00542,2024-01-06,Platinum,40,Nairobi,4.8,0,0
R00543,2024-01-26,Silver,35,Nairobi,4.3,0,1
R00544,2023-08-27,Silver,29,Lagos,4.7,0,0
R00545,2024-07-18,Silver,31,Nairobi,5.0,0,1
R00546,2024-11-30,Silver,28,Nairobi,4.3,1,1
R00547,2024-02-20,Bronze,41,Cairo,4.9,0,0
R00548,2024-08-24,Silver,23,Cairo,4.1,0,1
R00549,2024-07-19,Bronze,22,Cairo,4.1,0,0
R00550,2023-05-01,Bronze,38,Cairo,4.0,0,0
R00551,2025-01-15,Silver,39,Nairobi,4.0,0,1
R00552,2024-03-27,Bronze,44,Nairobi,4.4,0,0
R00553,2023-09-30,Bronze,34,Cairo,4.8,0,0
R00554,2023-10-03,Silver,54,Nairobi,5.0,1,0
R00555,2024-11-12,Silver,18,Lagos,4.2,0,0
R00556,2023-10-24,Bronze,36,Nairobi,4.6,1,1
R00557,2024-09-30,Bronze,42,Nairobi,4.9,0,0
R00558,2024-11-07,Silver,32,Nairobi,4.2,0,1
R00559,2025-01-10,Bronze,23,Cairo,4.8,1,0
R00560,2024-03-27,Bronze,38,Lagos,5.0,0,0
R00561,2023-10-01,Bronze,44,Lagos,4.9,0,0
R00562,2024-02-18,Bronze,35,Lagos,3.5,0,1
R00563,2023-10-31,Bronze,18,Cairo,5.0,0,1
R00564,2023-07-08,Bronze,35,Lagos,5.0,0,1
R00565,2023-09-21,Bronze,30,Nairobi,4.8,0,0
R00566,2025-01-12,Bronze,35,Lagos,4.3,0,0
R00567,2023-12-03,Bronze,45,Nairobi,3.8,0,1
R00568,2023-10-31,Silver,32,Nairobi,4.3,0,0
R00569,2025-03-13,Bronze,42,Lagos,4.4,1,0
R00570,2024-06-25,Silver,32,Nairobi,4.1,0,1
R00571,2023-10-20,Gold,31,Nairobi,4.6,0,1
R00572,2023-10-19,Gold,33,Lagos,3.5,1,0
R00573,2024-11-11,Bronze,37,Lagos,4.2,0,1
R00574,2024-10-27,Bronze,41,Lagos,4.4,0,0
R00575,2024-01-06,Gold,42,Cairo,4.6,0,0
R00576,2025-04-04,Silver,32,Cairo,4.4,0,1
R00577,2024-06-03,Bronze,57,Lagos,3.7,0,0
R00578,2024-10-12,Bronze,22,Lagos,4.3,0,1
R00579,2024-04-12,Bronze,44,Nairobi,4.6,0,1
R00580,2023-06-02,Bronze,39,Nairobi,4.5,0,0
R00581,2025-04-15,Bronze,41,Lagos,3.4,0,0
R00582,2023-05-27,Bronze,52,Nairobi,3.9,0,1
R00583,2023-10-29,Bronze,50,Cairo,4.3,0,1
R00584,2023-09-13,Silver,51,Cairo,5.0,0,0
R00585,2023-10-20,Gold,48,Nairobi,3.9,0,0
R00586,2023-11-22,Silver,18,Lagos,4.7,0,0
R00587,2025-02-25,Bronze,33,Cairo,4.6,0,0
R00588,2023-10-10,Silver,37,Cairo,4.9,0,0
R00589,2024-02-18,Bronze,26,Cairo,3.5,1,0
R00590,2024-02-28,Gold,35,Nairobi,4.5,0,1
R00591,2024-07-10,Bronze,18,Nairobi,4.5,0,1
R00592,2023-05-24,Platinum,28,Nairobi,3.3,0,1
R00593,2024-07-26,Bronze,40,Cairo,4.9,0,0
R00594,2024-05-27,Bronze,51,Lagos,4.2,1,0
R00595,2023-08-23,Bronze,47,Cairo,4.3,0,0
R00596,2024-12-29,Bronze,40,Lagos,4.1,0,0
R00597,2023-08-09,Bronze,31,Lagos,4.9,1,1
R00598,2023-09-04,Bronze,42,Cairo,5.0,0,0
R00599,2024-11-19,Silver,35,Lagos,4.6,0,1
R00600,2025-02-01,Bronze,27,Cairo,4.9,0,0
R00601,2023-06-09,Bronze,35,Nairobi,4.5,0,0
R00602,2023-05-28,Bronze,47,Nairobi,3.8,0,1
R00603,2025-03-15,Bronze,35,Cairo,4.8,0,0
R00604,2023-11-15,Platinum,30,Cairo,4.4,1,0
R00605,2023-06-13,Bronze,35,Lagos,3.9,0,0
R00606,2024-07-26,Bronze,28,Lagos,3.4,0,0
R00607,2024-04-19,Platinum,51,Cairo,4.5,0,0
R00608,2024-05-31,Bronze,54,Lagos,4.5,0,0
R00609,2023-12-01,Bronze,31,Nairobi,4.6,0,0
R00610,2024-11-17,Silver,45,Nairobi,3.7,0,0
R00611,2024-06-20,Gold,36,Lagos,3.7,0,1
R00612,2024-05-05,Bronze,44,Lagos,4.8,0,0
R00613,2023-06-24,Silver,29,Cairo,4.4,0,0
R00614,2024-02-21,Silver,20,Lagos,4.2,0,1
R00615,2023-08-11,Silver,47,Nairobi,4.9,0,0
R00616,2023-12-30,Silver,40,Lagos,3.8,0,0
R00617,2024-01-04,Silver,50,Lagos,4.7,0,0
R00618,2024-07-20,Bronze,29,Cairo,4.3,0,0
R00619,2025-03-12,Silver,20,Cairo,5.0,0,0
R00620,2024-07-07,Bronze,18,Lagos,4.1,1,0
R00621,2024-07-25,Bronze,34,Nairobi,4.9,0,1
R00622,2023-12-07,Bronze,49,Nairobi,4.8,1,0
R00623,2024-11-19,Gold,38,Lagos,3.8,0,0
R00624,2023-07-26,Bronze,48,Lagos,3.6,0,1
R00625,2024-08-01,Gold,30,Cairo,4.2,1,0
R00626,2024-07-15,Silver,39,Lagos,4.4,0,0
R00627,2024-06-15,Silver,33,Lagos,4.0,0,0
R00628,2024-04-20,Bronze,36,Cairo,5.0,1,0
R00629,2023-07-18,Silver,35,Cairo,5.0,0,0
R00630,2025-01-13,Bronze,18,Cairo,4.6,1,0
R00631,2024-03-11,Silver,23,Cairo,4.2,0,0
R00632,2024-08-02,Silver,26,Lagos,4.5,0,0
R00633,2023-10-20,Bronze,35,Nairobi,3.5,0,0
R00634,2024-07-09,Bronze,27,Lagos,4.0,0,1
R00635,2025-03-22,Gold,48,Cairo,5.0,0,0
R00636,2024-07-09,Bronze,22,Lagos,5.0,1,1
R00637,2024-07-05,Bronze,34,Lagos,4.9,0,1
R00638,2024-09-16,Bronze,32,Cairo,4.7,0,0
R00639,2024-12-27,Silver,46,Nairobi,4.1,0,1
R00640,2024-07-24,Bronze,35,Nairobi,3.7,0,1
R00641,2024-10-30,Bronze,47,Nairobi,5.0,0,1
R00642,2023-12-24,Bronze,24,Nairobi,5.0,0,0
R00643,2024-01-11,Silver,39,Cairo,4.4,0,1
R00644,2025-02-04,Gold,30,Lagos,4.2,0,1
R00645,2024-07-26,Bronze,55,Nairobi,5.0,0,1
R00646,2025-02-08,Bronze,46,Cairo,5.0,0,0
R00647,2025-01-16,Silver,36,Cairo,3.9,0,0
R00648,2024-09-23,Bronze,36,Lagos,4.4,0,1
R00649,2023-09-08,Bronze,37,Nairobi,4.4,0,0
R00650,2025-03-01,Bronze,41,Lagos,3.9,0,0
R00651,2023-05-02,Silver,32,Lagos,5.0,0,0
R00652,2024-01-13,Bronze,51,Cairo,4.1,0,0
R00653,2024-01-20,Bronze,49,Cairo,4.4,0,1
R00654,2023-09-22,Silver,29,Nairobi,4.6,0,0
R00655,2024-03-03,Silver,55,Cairo,5.0,0,0
R00656,2023-05-20,Bronze,44,Lagos,4.6,0,0
R00657,2024-02-09,Bronze,18,Cairo,4.5,0,0
R00658,2023-05-29,Bronze,35,Lagos,5.0,0,0
R00659,2025-02-20,Bronze,61,Cairo,5.0,1,0
R00660,2023-10-25,Bronze,34,Cairo,4.1,0,0
R00661,2023-07-17,Silver,43,Lagos,4.6,0,0
R00662,2023-05-19,Bronze,38,Lagos,4.3,0,1
R00663,2024-11-02,Bronze,49,Nairobi,4.3,0,0
R00664,2025-04-13,Platinum,41,Lagos,4.6,0,1
R00665,2024-09-27,Bronze,47,Nairobi,4.4,0,0
R00666,2023-12-25,Bronze,51,Cairo,4.9,0,0
R00667,2024-07-12,Bronze,32,Lagos,5.0,0,1
R00668,2024-09-25,Bronze,37,Cairo,4.4,0,1
R00669,2023-04-27,Gold,42,Nairobi,4.0,0,0
R00670,2024-07-11,Bronze,35,Nairobi,5.0,0,0
R00671,2025-03-29,Bronze,18,Lagos,5.0,0,0
R00672,2024-06-10,Silver,34,Nairobi,5.0,0,0
R00673,2024-01-22,Bronze,47,Nairobi,4.1,0,0
R00674,2023-09-09,Gold,51,Cairo,5.0,0,1
R00675,2023-09-30,Bronze,32,Nairobi,5.0,0,1
R00676,2024-07-20,Bronze,36,Cairo,4.8,0,0
R00677,2025-01-18,Silver,31,Cairo,4.5,0,1
R00678,2023-06-14,Silver,43,Nairobi,4.5,0,0
R00679,2024-09-13,Gold,20,Lagos,4.3,0,0
R00680,2023-07-17,Silver,45,Cairo,4.5,0,1
R00681,2024-03-28,Bronze,22,Cairo,3.8,0,0
R00682,2024-11-01,Bronze,46,Nairobi,5.0,1,0
R00683,2025-01-17,Bronze,37,Lagos,4.1,0,1
R00684,2023-10-24,Bronze,42,Cairo,4.8,0,0
R00685,2023-11-17,Bronze,32,Cairo,3.8,0,1
R00686,2024-03-29,Bronze,32,Cairo,3.3,0,0
R00687,2024-12-29,Silver,42,Lagos,4.4,0,0
R00688,2024-05-02,Bronze,18,Lagos,4.8,0,0
R00689,2024-09-12,Silver,53,Cairo,4.4,0,0
R00690,2025-04-17,Bronze,37,Cairo,4.1,0,0
R00691,2025-02-26,Silver,38,Nairobi,4.3,0,0
R00692,2023-06-01,Silver,33,Lagos,4.4,1,0
R00693,2023-09-10,Bronze,38,Nairobi,4.8,0,0
R00694,2023-08-28,Silver,18,Nairobi,4.4,0,1
R00695,2024-09-22,Gold,50,Lagos,3.9,0,0
R00696,2023-06-15,Gold,22,Lagos,4.5,0,0
R00697,2023-06-28,Bronze,24,Cairo,3.8,0,0
R00698,2023-10-28,Bronze,32,Cairo,4.3,0,1
R00699,2024-04-22,Silver,48,Cairo,4.6,0,1
R00700,2023-07-20,Gold,34,Cairo,3.9,0,1
R00701,2023-08-20,Bronze,34,Nairobi,4.2,1,1
R00702,2025-03-14,Bronze,37,Lagos,5.0,0,0
R00703,2024-11-02,Silver,18,Cairo,4.0,0,0
R00704,2023-05-28,Gold,42,Cairo,4.9,0,0
R00705,2023-08-08,Bronze,40,Cairo,4.7,0,1
R00706,2023-12-30,Bronze,43,Lagos,4.9,1,0
R00707,2025-03-24,Bronze,38,Nairobi,4.1,0,0
R00708,2025-02-21,Bronze,36,Cairo,4.7,0,0
R00709,2024-05-12,Bronze,21,Nairobi,3.7,1,0
R00710,2024-03-02,Silver,50,Cairo,3.8,0,0
R00711,2025-01-18,Bronze,42,Cairo,4.7,0,0
R00712,2023-10-16,Bronze,36,Nairobi,5.0,0,1
R00713,2023-10-19,Silver,27,Cairo,4.3,0,1
R00714,2023-11-10,Bronze,33,Cairo,4.2,0,1
R00715,2025-01-27,Bronze,18,Nairobi,4.6,0,0
R00716,2024-06-27,Silver,42,Cairo,3.5,0,1
R00717,2024-08-03,Bronze,47,Cairo,4.7,0,0
R00718,2024-03-05,Bronze,30,Lagos,4.1,0,1
R00719,2024-05-30,Silver,62,Cairo,3.9,0,1
R00720,2024-12-16,Bronze,40,Cairo,4.9,0,0
R00721,2023-08-17,Bronze,28,Cairo,4.6,0,1
R00722,2023-06-18,Gold,21,Nairobi,4.6,0,0
R00723,2024-12-20,Bronze,33,Lagos,4.3,0,0
R00724,2023-10-22,Bronze,47,Cairo,5.0,0,0
R00725,2023-05-02,Bronze,28,Nairobi,4.3,0,0
R00726,2023-06-20,Bronze,45,Nairobi,3.6,0,0
R00727,2023-11-18,Bronze,31,Lagos,4.6,0,0
R00728,2025-03-27,Platinum,25,Nairobi,5.0,0,0
R00729,2024-01-09,Bronze,18,Nairobi,4.8,1,0
R00730,2024-06-04,Bronze,35,Lagos,5.0,0,0
R00731,2023-06-20,Bronze,33,Cairo,4.2,0,0
R00732,2024-01-29,Silver,18,Cairo,5.0,0,1
R00733,2024-09-14,Silver,40,Nairobi,4.6,0,1
R00734,2024-12-24,Gold,18,Cairo,4.6,0,1
R00735,2024-10-06,Platinum,40,Lagos,4.7,0,1
R00736,2025-04-26,Gold,49,Cairo,5.0,0,0
R00737,2024-11-16,Gold,27,Cairo,3.7,0,0
R00738,2025-04-20,Platinum,47,Nairobi,5.0,0,1
R00739,2023-08-08,Bronze,20,Cairo,4.1,0,0
R00740,2023-07-21,Bronze,22,Cairo,4.6,0,0
R00741,2024-11-21,Gold,36,Cairo,4.7,0,0
R00742,2024-10-01,Bronze,53,Lagos,4.9,0,0
R00743,2024-07-18,Platinum,22,Lagos,3.2,0,0
R00744,2024-01-18,Bronze,39,Cairo,4.1,1,1
R00745,2024-10-13,Silver,27,Lagos,4.0,0,0
R00746,2024-10-17,Silver,51,Lagos,4.9,0,1
R00747,2024-10-18,Gold,50,Nairobi,4.0,0,0
R00748,2025-04-09,Silver,30,Nairobi,4.7,0,0
R00749,2023-08-26,Bronze,24,Cairo,4.2,0,0
R00750,2024-08-03,Bronze,41,Nairobi,5.0,0,0
R00751,2024-05-06,Bronze,40,Nairobi,4.4,0,0
R00752,2025-01-03,Bronze,35,Cairo,5.0,0,0
R00753,2025-01-08,Silver,32,Cairo,4.0,0,0
R00754,2023-12-02,Silver,29,Nairobi,4.0,0,1
R00755,2023-05-08,Gold,49,Lagos,4.8,0,1
R00756,2024-12-04,Platinum,26,Nairobi,4.2,0,0
R00757,2024-01-31,Bronze,39,Cairo,4.8,1,1
R00758,2024-08-18,Silver,36,Lagos,4.3,0,0
R00759,2024-12-01,Bronze,27,Nairobi,4.8,0,0
R00760,2024-12-02,Silver,41,Nairobi,5.0,0,0
R00761,2024-08-01,Gold,40,Cairo,4.3,0,1
R00762,2023-09-01,Bronze,45,Cairo,4.2,0,0
R00763,2025-04-15,Bronze,48,Cairo,4.2,0,0
R00764,2023-08-02,Bronze,38,Nairobi,4.3,0,0
R00765,2024-03-14,Silver,42,Cairo,4.6,0,1
R00766,2023-07-12,Bronze,43,Cairo,4.2,0,0
R00767,2024-02-17,Bronze,36,Nairobi,4.9,0,0
R00768,2024-06-10,Gold,36,Nairobi,4.1,0,0
R00769,2023-11-22,Bronze,42,Lagos,4.4,0,0
R00770,2023-10-28,Gold,18,Nairobi,4.2,0,0
R00771,2024-02-01,Bronze,18,Cairo,5.0,0,0
R00772,2024-02-10,Bronze,47,Lagos,5.0,0,0
R00773,2024-09-17,Bronze,25,Cairo,4.2,0,1
R00774,2024-02-08,Gold,34,Nairobi,4.6,1,1
R00775,2023-06-04,Bronze,34,Lagos,4.7,1,0
R00776,2024-06-26,Bronze,43,Cairo,5.0,0,0
R00777,2024-08-27,Bronze,32,Nairobi,4.0,1,1
R00778,2024-05-16,Bronze,18,Cairo,4.7,0,0
R00779,2024-08-03,Platinum,52,Lagos,4.9,0,0
R00780,2024-06-23,Bronze,39,Cairo,5.0,0,1
R00781,2024-04-12,Bronze,35,Cairo,5.0,0,0
R00782,2024-05-23,Silver,35,Nairobi,4.0,0,1
R00783,2024-11-03,Gold,22,Nairobi,4.6,0,0
R00784,2023-07-03,Silver,33,Lagos,5.0,1,0
R00785,2023-08-06,Silver,19,Lagos,5.0,0,0
R00786,2024-06-02,Bronze,48,Cairo,4.4,0,0
R00787,2023-09-02,Bronze,35,Cairo,4.7,0,0
R00788,2024-09-02,Bronze,35,Cairo,4.9,0,0
R00789,2025-04-13,Bronze,40,Lagos,4.9,0,0
R00790,2023-07-14,Bronze,37,Lagos,4.3,1,0
R00791,2023-07-28,Silver,44,Nairobi,4.7,0,1
R00792,2024-06-19,Platinum,38,Cairo,3.9,0,1
R00793,2024-07-30,Silver,50,Lagos,4.8,0,1
R00794,2024-09-25,Bronze,29,Nairobi,5.0,0,0
R00795,2024-02-05,Bronze,22,Lagos,4.8,0,1
R00796,2024-09-13,Bronze,18,Lagos,5.0,0,1
R00797,2023-12-20,Platinum,18,Lagos,3.8,0,0
R00798,2025-01-28,Silver,23,Nairobi,4.6,0,0
R00799,2023-12-07,Bronze,41,Lagos,4.2,0,1
R00800,2023-05-11,Bronze,29,Cairo,5.0,0,1
R00801,2024-09-24,Bronze,44,Cairo,5.0,1,0
R00802,2023-08-26,Bronze,34,Cairo,4.6,0,0
R00803,2023-06-27,Silver,18,Nairobi,5.0,0,0
R00804,2023-07-07,Silver,45,Cairo,4.5,0,0
R00805,2024-07-28,Silver,27,Lagos,4.5,0,1
R00806,2023-10-05,Bronze,39,Lagos,4.7,0,0
R00807,2023-06-01,Bronze,52,Nairobi,4.4,0,0
R00808,2023-09-18,Gold,30,Cairo,5.0,0,1
R00809,2024-10-13,Bronze,37,Lagos,5.0,0,0
R00810,2023-06-15,Bronze,52,Nairobi,4.7,0,1
R00811,2024-05-11,Silver,23,Nairobi,4.9,0,0
R00812,2024-05-13,Silver,22,Cairo,4.1,0,1
R00813,2025-01-17,Bronze,28,Cairo,5.0,0,0
R00814,2024-07-27,Silver,44,Cairo,3.5,0,1
R00815,2024-07-04,Gold,33,Nairobi,5.0,0,0
R00816,2024-07-18,Bronze,25,Cairo,4.2,0,0
R00817,2024-04-24,Bronze,38,Lagos,4.8,0,0
R00818,2024-04-14,Bronze,18,Cairo,4.1,0,0
R00819,2024-10-05,Bronze,26,Lagos,4.9,0,0
R00820,2024-09-23,Gold,27,Lagos,4.1,0,0
R00821,2024-07-12,Bronze,41,Lagos,4.7,0,0
R00822,2023-07-05,Bronze,24,Nairobi,5.0,0,1
R00823,2025-03-27,Bronze,38,Lagos,5.0,0,0
R00824,2024-01-18,Bronze,53,Cairo,4.1,0,1
R00825,2025-04-24,Silver,20,Lagos,5.0,1,1
R00826,2024-08-04,Bronze,34,Lagos,4.8,0,0
R00827,2024-02-27,Bronze,33,Lagos,4.7,0,0
R00828,2025-03-05,Bronze,41,Cairo,4.5,0,1
R00829,2023-04-30,Platinum,50,Lagos,5.0,0,0
R00830,2024-05-29,Gold,26,Lagos,4.6,0,0
R00831,2024-09-03,Silver,24,Lagos,4.4,0,0
R00832,2024-01-16,Gold,34,Nairobi,4.9,0,1
R00833,2024-10-31,Bronze,30,Lagos,4.3,0,0
R00834,2025-01-09,Bronze,33,Nairobi,5.0,0,0
R00835,2023-09-13,Bronze,28,Lagos,4.5,0,0
R00836,2023-06-09,Bronze,33,Cairo,4.8,0,1
R00837,2024-02-03,Bronze,46,Lagos,4.6,1,1
R00838,2024-10-12,Bronze,32,Nairobi,4.0,0,1
R00839,2023-06-13,Gold,35,Nairobi,4.4,0,1
R00840,2025-04-24,Silver,43,Lagos,4.7,0,1
R00841,2024-03-08,Silver,32,Lagos,5.0,0,1
R00842,2024-02-06,Bronze,24,Nairobi,4.0,0,0
R00843,2024-10-05,Bronze,48,Cairo,4.4,0,0
R00844,2025-01-23,Bronze,37,Nairobi,4.3,0,1
R00845,2023-06-15,Bronze,36,Nairobi,4.3,0,0
R00846,2024-10-08,Bronze,43,Lagos,4.0,0,0
R00847,2023-11-01,Bronze,32,Cairo,4.6,0,0
R00848,2025-02-25,Bronze,31,Nairobi,3.9,0,0
R00849,2024-05-29,Bronze,34,Cairo,4.5,0,0
R00850,2023-10-17,Bronze,29,Cairo,4.9,0,0
R00851,2024-12-27,Bronze,19,Cairo,3.7,0,0
R00852,2025-02-22,Bronze,18,Nairobi,4.0,0,1
R00853,2025-02-17,Silver,30,Lagos,4.7,0,0
R00854,2023-08-10,Bronze,32,Lagos,3.8,1,0
R00855,2025-02-05,Bronze,49,Nairobi,4.5,0,1
R00856,2023-11-06,Gold,45,Nairobi,5.0,0,0
R00857,2023-12-18,Bronze,28,Cairo,4.8,0,0
R00858,2023-07-16,Bronze,38,Lagos,5.0,0,1
R00859,2023-09-21,Bronze,42,Nairobi,5.0,0,0
R00860,2024-07-02,Bronze,48,Nairobi,5.0,0,0
R00861,2023-06-20,Bronze,20,Nairobi,4.9,0,1
R00862,2024-08-21,Bronze,27,Cairo,3.7,0,0
R00863,2023-12-04,Bronze,49,Nairobi,4.4,0,0
R00864,2024-06-06,Bronze,28,Nairobi,4.6,0,0
R00865,2025-03-29,Bronze,38,Cairo,3.8,0,1
R00866,2023-10-06,Bronze,18,Nairobi,4.7,1,1
R00867,2023-05-21,Silver,45,Nairobi,3.9,1,0
R00868,2023-05-28,Bronze,35,Cairo,4.3,1,1
R00869,2025-02-21,Gold,35,Cairo,3.6,0,1
R00870,2024-03-30,Bronze,36,Lagos,4.6,0,0
R00871,2023-12-07,Bronze,56,Cairo,4.4,0,0
R00872,2024-05-12,Bronze,27,Nairobi,3.8,0,0
R00873,2025-02-08,Bronze,18,Cairo,4.2,0,0
R00874,2023-05-28,Bronze,19,Lagos,4.6,0,1
R00875,2024-08-25,Bronze,61,Nairobi,5.0,0,0
R00876,2023-10-11,Silver,18,Nairobi,4.4,1,0
R00877,2023-10-20,Bronze,39,Cairo,5.0,0,0
R00878,2024-02-20,Gold,49,Lagos,4.6,0,0
R00879,2023-06-20,Silver,29,Cairo,4.3,0,0
R00880,2024-04-15,Bronze,18,Nairobi,4.4,0,1
R00881,2024-09-28,Platinum,52,Lagos,5.0,0,0
R00882,2024-03-16,Silver,36,Lagos,4.7,0,0
R00883,2023-06-15,Silver,32,Lagos,4.7,0,0
R00884,2024-06-09,Bronze,45,Lagos,4.4,0,1
R00885,2023-06-20,Bronze,25,Cairo,5.0,0,0
R00886,2023-05-08,Bronze,53,Nairobi,4.0,0,0
R00887,2024-11-08,Platinum,25,Lagos,5.0,0,0
R00888,2023-05-28,Bronze,34,Cairo,4.7,0,0
R00889,2024-05-24,Silver,27,Nairobi,4.2,0,1
R00890,2023-09-21,Bronze,41,Cairo,4.1,0,1
R00891,2024-04-22,Bronze,27,Nairobi,4.8,0,0
R00892,2024-06-13,Bronze,38,Cairo,4.9,1,0
R00893,2025-04-19,Bronze,29,Cairo,4.4,0,0
R00894,2025-03-29,Bronze,22,Cairo,4.1,0,0
R00895,2023-12-18,Bronze,31,Nairobi,3.6,0,1
R00896,2025-01-20,Bronze,32,Nairobi,4.7,0,1
R00897,2024-01-22,Bronze,33,Nairobi,4.3,1,1
R00898,2024-06-11,Bronze,42,Nairobi,4.2,0,0
